source_label,target_label,weight,type,relationship_type,source,target
"Sabin, Charles H.","Mansfield, Burton",1,undirected,business,121,21
"Schiff, Jacob Henry","Mansfield, Burton",1,undirected,business,148,21
"Schwab, Charles M.","Mansfield, Burton",2,undirected,business,123,21
"Seligman, Henry","Mansfield, Burton",3,undirected,business,27,21
"Seligman, Isaac Newton","Mansfield, Burton",1,undirected,business,28,21
"Shepherd, James G.","Mansfield, Burton",2,undirected,business,29,21
"Sloane, William Douglas","Mansfield, Burton",2,undirected,business,124,21
"Smith, Charles Stewart","Mansfield, Burton",1,undirected,business,125,21
"Smith, Theodore E.","Mansfield, Burton",2,undirected,business,126,21
"Spaulding, William S.","Mansfield, Burton",2,undirected,business,176,21
"Spoor, John A.","Mansfield, Burton",2,undirected,business,149,21
"Stanford, Leland","Mansfield, Burton",3,undirected,business,127,21
"Stern, Louis","Mansfield, Burton",2,undirected,business,30,21
"Stewart, Lispenard","Mansfield, Burton",2,undirected,business,128,21
"Stillman, James","Mansfield, Burton",1,undirected,business,129,21
"Tenney, Charles Henry","Mansfield, Burton",1,undirected,business,32,21
"Terry, John T.","Mansfield, Burton",1,undirected,business,130,21
"Thomas, Seth Edward","Mansfield, Burton",1,undirected,business,131,21
"Thorne, Samuel P.","Mansfield, Burton",1,undirected,business,132,21
"Tousey, Sinclair","Mansfield, Burton",1,undirected,business,133,21
"Tuckerman, Lucius","Mansfield, Burton",1,undirected,business,134,21
"Valentine, Lawson","Mansfield, Burton",1,undirected,business,135,21
"Valentine, P.A.","Mansfield, Burton",2,undirected,business,33,21
"Vanderbilt, Cornelius II","Mansfield, Burton",1,undirected,business,136,21
"Walker, E. Chandler","Mansfield, Burton",1,undirected,business,178,21
"Walters, Henry","Mansfield, Burton",1,undirected,business,179,21
"Ward, Leslie Dodd","Mansfield, Burton",3,undirected,business,137,21
"Warren, John Hobart","Mansfield, Burton",2,undirected,business,138,21
"White, George Robert","Mansfield, Burton",1,undirected,business,180,21
"Widener, Peter A.B.","Mansfield, Burton",1,undirected,business,34,21
"Woolworth, Frank Winfield","Mansfield, Burton",1,undirected,business,35,21
"Bangs, F.N.","Martin, Bradley",1,undirected,business,47,169
"Barger, Samuel F.","Martin, Bradley",1,undirected,business,153,169
"Bartlett, Francis","Martin, Bradley",1,undirected,business,154,169
"Curtis, William John","Martin, Bradley",1,undirected,business,63,169
"Davis, Theodore M.","Martin, Bradley",1,undirected,business,65,169
"Foos, Lamar","Martin, Bradley",1,undirected,business,73,169
"Fuller, William H.","Martin, Bradley",1,undirected,business,75,169
"Harkness, Charles W.","Martin, Bradley",1,undirected,business,144,169
"Hyde, Clarence M.","Martin, Bradley",1,undirected,business,92,169
"Jackson, Edwin E.","Martin, Bradley",1,undirected,business,96,169
"Jennings, Frederick Beach","Martin, Bradley",1,undirected,business,97,169
"Johnson, John G.","Martin, Bradley",1,undirected,business,167,169
"Lawrence, Frank R.","Martin, Bradley",1,undirected,business,18,169
"Leighton, George E.","Martin, Bradley",1,undirected,business,102,169
"Lockwood, Luke Vincent","Martin, Bradley",1,undirected,business,183,169
"Mansfield, Burton","Martin, Bradley",1,undirected,business,21,169
"Oliver, George Tener","Martin, Bradley",1,undirected,business,111,169
"Stanford, Leland","Martin, Bradley",1,undirected,business,127,169
"Stewart, Lispenard","Martin, Bradley",1,undirected,business,128,169
"Adams, Edward D.","Mather, Samuel",3,undirected,business,36,103
"Aitken, John W.","Mather, Samuel",2,undirected,business,37,103
"Alger, Russel Alexander","Mather, Samuel",1,undirected,business,38,103
"Allen, George L.","Mather, Samuel",1,undirected,business,150,103
"Allis, Charles","Mather, Samuel",2,undirected,business,39,103
"Ames, Frederick Lothrop","Mather, Samuel",2,undirected,business,40,103
"Ames, Oliver","Mather, Samuel",1,undirected,business,41,103
"Astor, John Jacob (III)","Mather, Samuel",1,undirected,business,43,103
"Baker, George F.","Mather, Samuel",2,undirected,business,45,103
"Barger, Samuel F.","Mather, Samuel",2,undirected,business,153,103
"Bartlett, Francis","Mather, Samuel",1,undirected,business,154,103
"Berwind, Edward Julius","Mather, Samuel",3,undirected,business,141,103
"Bishop, Heber R.","Mather, Samuel",3,undirected,business,48,103
"Bixby, William K.","Mather, Samuel",2,undirected,business,156,103
"Blumenthal, George","Mather, Samuel",3,undirected,business,1,103
"Borden, Matthew Challoner Durfee","Mather, Samuel",2,undirected,business,49,103
"Bostwick, Jabez A.","Mather, Samuel",1,undirected,business,50,103
"Brookfield, William","Mather, Samuel",2,undirected,business,2,103
"Burrage, Albert C.","Mather, Samuel",2,undirected,business,3,103
"Catlin, Daniel","Mather, Samuel",2,undirected,business,157,103
"Clark, George Crawford","Mather, Samuel",1,undirected,business,158,103
"Clark, William (Newark)","Mather, Samuel",1,undirected,business,54,103
"Clark, William Andrews","Mather, Samuel",2,undirected,business,4,103
"Clarke, Thomas B.","Mather, Samuel",1,undirected,business,55,103
"Closson, James T.","Mather, Samuel",1,undirected,business,56,103
"Clyde, William P.","Mather, Samuel",2,undirected,business,57,103
"Cochran, Thomas","Mather, Samuel",3,undirected,business,58,103
"Coffin, Charles Albert","Mather, Samuel",1,undirected,business,59,103
"Comstock, William C.","Mather, Samuel",1,undirected,business,159,103
"Connor, Washington Everett","Mather, Samuel",1,undirected,business,6,103
"Cook, Henry H.","Mather, Samuel",1,undirected,business,60,103
"Crocker, Charles","Mather, Samuel",2,undirected,business,61,103
"Curtis, William John","Mather, Samuel",1,undirected,business,63,103
"Davis, Theodore M.","Mather, Samuel",2,undirected,business,65,103
"De Silver, Carll H.","Mather, Samuel",2,undirected,business,182,103
"Deering, Charles","Mather, Samuel",1,undirected,business,160,103
"Ellsworth, James W.","Mather, Samuel",2,undirected,business,68,103
"Fahnestock, Harris Charles","Mather, Samuel",2,undirected,business,69,103
"Fiske, Josiah M.","Mather, Samuel",1,undirected,business,71,103
"Flagler, Henry Morrison","Mather, Samuel",1,undirected,business,72,103
"Fletcher, Isaac D.","Mather, Samuel",2,undirected,business,8,103
"Flower, Frederick, S.","Mather, Samuel",3,undirected,business,9,103
"Foos, Lamar","Mather, Samuel",1,undirected,business,73,103
"Frick, Henry Clay (NY)","Mather, Samuel",3,undirected,business,74,103
"Gardiner, George Schuyler","Mather, Samuel",1,undirected,business,11,103
"Gary, Elbert H.","Mather, Samuel",2,undirected,business,142,103
"Gould, Frank Jay","Mather, Samuel",1,undirected,business,76,103
"Gould, George Jay I","Mather, Samuel",1,undirected,business,143,103
"Graham, Malcolm","Mather, Samuel",1,undirected,business,77,103
"Harding, J. Horace","Mather, Samuel",3,undirected,business,79,103
"Harkness, Charles W.","Mather, Samuel",2,undirected,business,144,103
"Harrison, Hugh H.","Mather, Samuel",1,undirected,business,12,103
"Hartley, Marcellus","Mather, Samuel",2,undirected,business,82,103
"Healy, Aaron Augustus","Mather, Samuel",1,undirected,business,164,103
"Heye, Dr. George G.","Mather, Samuel",2,undirected,business,15,103
"Hill, James N.","Mather, Samuel",2,undirected,business,83,103
"Hine, Francis L.","Mather, Samuel",2,undirected,business,84,103
"Hoagland, Joseph Christoffel","Mather, Samuel",1,undirected,business,85,103
"Holmes, John Grier","Mather, Samuel",1,undirected,business,86,103
"Horton, Henry Lawrence","Mather, Samuel",1,undirected,business,87,103
"Hotchkiss, Horace L.","Mather, Samuel",1,undirected,business,88,103
"Hoyt, Charles Albert","Mather, Samuel",2,undirected,business,89,103
"Humphreys, Dr. Alexander C.","Mather, Samuel",1,undirected,business,16,103
"Huntington, Collis P.","Mather, Samuel",1,undirected,business,90,103
"Huntington, Henry Edwards","Mather, Samuel",1,undirected,business,91,103
"Hutchinson, William J.","Mather, Samuel",3,undirected,business,165,103
"Hyde, Clarence M.","Mather, Samuel",1,undirected,business,92,103
"Hyde, Henry Baldwin","Mather, Samuel",1,undirected,business,93,103
"Ives, Brayton C.","Mather, Samuel",2,undirected,business,95,103
"Jackson, Edwin E.","Mather, Samuel",2,undirected,business,96,103
"Jennings, Frederick Beach","Mather, Samuel",2,undirected,business,97,103
"Jennings, Walter","Mather, Samuel",4,undirected,business,145,103
"Jewett, William Kennon","Mather, Samuel",3,undirected,business,166,103
"Lambert, Catholina","Mather, Samuel",2,undirected,business,17,103
"Lawrence, Cyrus I.","Mather, Samuel",1,undirected,business,100,103
"Lawrence, Frank R.","Mather, Samuel",1,undirected,business,18,103
"Layton, Frederick","Mather, Samuel",1,undirected,business,101,103
"Lehman, Arthur","Mather, Samuel",2,undirected,business,20,103
"Leighton, George E.","Mather, Samuel",2,undirected,business,102,103
"Lewisohn, Adolph","Mather, Samuel",1,undirected,business,168,103
"Lockwood, Luke Vincent","Mather, Samuel",2,undirected,business,183,103
"Mansfield, Burton","Mather, Samuel",2,undirected,business,21,103
"McAlpin, David H.","Mather, Samuel",2,undirected,business,170,103
"McGarrah, G. W.","Mather, Samuel",1,undirected,business,104,103
"Mellon, Andrew W.","Mather, Samuel",3,undirected,business,105,103
"Merriam, William Rush","Mather, Samuel",3,undirected,business,22,103
"Milbank, Jeremiah","Mather, Samuel",1,undirected,business,106,103
"Milliken, Seth Mellen","Mather, Samuel",2,undirected,business,107,103
"Mills, Darius Ogden","Mather, Samuel",2,undirected,business,108,103
"Moore, William Henry","Mather, Samuel",2,undirected,business,109,103
"Morgan, J. Pierpont","Mather, Samuel",2,undirected,business,110,103
"Morgan, J. Pierpont, Jr.","Mather, Samuel",3,undirected,business,171,103
"Nickerson, Samuel M.","Mather, Samuel",1,undirected,business,172,103
"Obrig, Adolf","Mather, Samuel",2,undirected,business,23,103
"Oliver, George Tener","Mather, Samuel",1,undirected,business,111,103
"Oliver, Henry W.","Mather, Samuel",4,undirected,business,112,103
"Peavey, Frank Hutchinson","Mather, Samuel",1,undirected,business,113,103
"Penfold, Edmund","Mather, Samuel",1,undirected,business,114,103
"Peters, Samuel T.","Mather, Samuel",1,undirected,business,115,103
"Ream, Norman B.","Mather, Samuel",2,undirected,business,146,103
"Reid, Daniel G.","Mather, Samuel",2,undirected,business,147,103
"Reisinger, Hugo","Mather, Samuel",1,undirected,business,25,103
"Riker, John Lawrence","Mather, Samuel",3,undirected,business,117,103
"Roberts, Marshall O.","Mather, Samuel",1,undirected,business,118,103
"Rockefeller, William Avery Jr.","Mather, Samuel",3,undirected,business,119,103
"Roebling, Ferdinand W.","Mather, Samuel",2,undirected,business,120,103
"Roloson, Robert W.","Mather, Samuel",2,undirected,business,173,103
"Ruppert, Jacob","Mather, Samuel",3,undirected,business,26,103
"Ryerson, Martin A.","Mather, Samuel",2,undirected,business,175,103
"Sabin, Charles H.","Mather, Samuel",1,undirected,business,121,103
"Schiff, Jacob Henry","Mather, Samuel",1,undirected,business,148,103
"Schwab, Charles M.","Mather, Samuel",2,undirected,business,123,103
"Seligman, Henry","Mather, Samuel",2,undirected,business,27,103
"Seligman, Isaac Newton","Mather, Samuel",2,undirected,business,28,103
"Shepherd, James G.","Mather, Samuel",2,undirected,business,29,103
"Sloane, William Douglas","Mather, Samuel",3,undirected,business,124,103
"Smith, Charles Stewart","Mather, Samuel",2,undirected,business,125,103
"Smith, Theodore E.","Mather, Samuel",2,undirected,business,126,103
"Spaulding, William S.","Mather, Samuel",2,undirected,business,176,103
"Spoor, John A.","Mather, Samuel",2,undirected,business,149,103
"Stanford, Leland","Mather, Samuel",2,undirected,business,127,103
"Stern, Louis","Mather, Samuel",2,undirected,business,30,103
"Stewart, Lispenard","Mather, Samuel",1,undirected,business,128,103
"Stillman, James","Mather, Samuel",2,undirected,business,129,103
"Tenney, Charles Henry","Mather, Samuel",1,undirected,business,32,103
"Terry, John T.","Mather, Samuel",1,undirected,business,130,103
"Thomas, Seth Edward","Mather, Samuel",1,undirected,business,131,103
"Thorne, Samuel P.","Mather, Samuel",2,undirected,business,132,103
"Tousey, Sinclair","Mather, Samuel",1,undirected,business,133,103
"Tuckerman, Lucius","Mather, Samuel",1,undirected,business,134,103
"Valentine, Lawson","Mather, Samuel",1,undirected,business,135,103
"Valentine, P.A.","Mather, Samuel",2,undirected,business,33,103
"Vanderbilt, Cornelius II","Mather, Samuel",1,undirected,business,136,103
"Walker, E. Chandler","Mather, Samuel",1,undirected,business,178,103
"Walters, Henry","Mather, Samuel",1,undirected,business,179,103
"Ward, Leslie Dodd","Mather, Samuel",3,undirected,business,137,103
"Warren, John Hobart","Mather, Samuel",2,undirected,business,138,103
"White, George Robert","Mather, Samuel",1,undirected,business,180,103
"Widener, Peter A.B.","Mather, Samuel",1,undirected,business,34,103
"Woolworth, Frank Winfield","Mather, Samuel",1,undirected,business,35,103
"Adams, Edward D.","McAlpin, David H.",1,undirected,business,36,170
"Aitken, John W.","McAlpin, David H.",1,undirected,business,37,170
"Alger, Russel Alexander","McAlpin, David H.",1,undirected,business,38,170
"Allen, George L.","McAlpin, David H.",1,undirected,business,150,170
"Allis, Charles","McAlpin, David H.",1,undirected,business,39,170
"Ames, Frederick Lothrop","McAlpin, David H.",1,undirected,business,40,170
"Ames, Oliver","McAlpin, David H.",1,undirected,business,41,170
"Baker, George F.","McAlpin, David H.",1,undirected,business,45,170
"Barger, Samuel F.","McAlpin, David H.",1,undirected,business,153,170
"Berwind, Edward Julius","McAlpin, David H.",1,undirected,business,141,170
"Bishop, Heber R.","McAlpin, David H.",1,undirected,business,48,170
"Bixby, William K.","McAlpin, David H.",1,undirected,business,156,170
"Blumenthal, George","McAlpin, David H.",1,undirected,business,1,170
"Borden, Matthew Challoner Durfee","McAlpin, David H.",1,undirected,business,49,170
"Brookfield, William","McAlpin, David H.",1,undirected,business,2,170
"Burrage, Albert C.","McAlpin, David H.",1,undirected,business,3,170
"Catlin, Daniel","McAlpin, David H.",1,undirected,business,157,170
"Clark, William (Newark)","McAlpin, David H.",1,undirected,business,54,170
"Clark, William Andrews","McAlpin, David H.",1,undirected,business,4,170
"Clarke, Thomas B.","McAlpin, David H.",1,undirected,business,55,170
"Clyde, William P.","McAlpin, David H.",1,undirected,business,57,170
"Cochran, Thomas","McAlpin, David H.",1,undirected,business,58,170
"Coffin, Charles Albert","McAlpin, David H.",1,undirected,business,59,170
"Curtis, William John","McAlpin, David H.",1,undirected,business,63,170
"De Silver, Carll H.","McAlpin, David H.",1,undirected,business,182,170
"Deering, Charles","McAlpin, David H.",1,undirected,business,160,170
"Fahnestock, Harris Charles","McAlpin, David H.",1,undirected,business,69,170
"Fletcher, Isaac D.","McAlpin, David H.",1,undirected,business,8,170
"Flower, Frederick, S.","McAlpin, David H.",1,undirected,business,9,170
"Foos, Lamar","McAlpin, David H.",1,undirected,business,73,170
"Frick, Henry Clay (NY)","McAlpin, David H.",1,undirected,business,74,170
"Gardiner, George Schuyler","McAlpin, David H.",1,undirected,business,11,170
"Gary, Elbert H.","McAlpin, David H.",1,undirected,business,142,170
"Graham, Malcolm","McAlpin, David H.",1,undirected,business,77,170
"Harding, J. Horace","McAlpin, David H.",1,undirected,business,79,170
"Harrison, Hugh H.","McAlpin, David H.",1,undirected,business,12,170
"Hartley, Marcellus","McAlpin, David H.",1,undirected,business,82,170
"Healy, Aaron Augustus","McAlpin, David H.",1,undirected,business,164,170
"Hine, Francis L.","McAlpin, David H.",1,undirected,business,84,170
"Hoagland, Joseph Christoffel","McAlpin, David H.",1,undirected,business,85,170
"Hoyt, Charles Albert","McAlpin, David H.",1,undirected,business,89,170
"Huntington, Collis P.","McAlpin, David H.",1,undirected,business,90,170
"Huntington, Henry Edwards","McAlpin, David H.",1,undirected,business,91,170
"Hutchinson, William J.","McAlpin, David H.",1,undirected,business,165,170
